cz,czname,stateabbrv,state_id,w2_or_sc_nz_30_q1_f,w2_or_sc_nz_30_q1_m,w2_or_sc_nz_30_q2_f,w2_or_sc_nz_30_q2_m,w2_or_sc_nz_30_q3_f,w2_or_sc_nz_30_q3_m,w2_or_sc_nz_30_q4_f,w2_or_sc_nz_30_q4_m,w2_or_sc_nz_30_q5_f,w2_or_sc_nz_30_q5_m,w2_pos_30_q1_f,w2_pos_30_q1_m,w2_pos_30_q2_f,w2_pos_30_q2_m,w2_pos_30_q3_f,w2_pos_30_q3_m,w2_pos_30_q4_f,w2_pos_30_q4_m,w2_pos_30_q5_f,w2_pos_30_q5_m,w2_pos_30_var_q1_f,w2_pos_30_var_q1_m,w2_pos_30_var_q2_f,w2_pos_30_var_q2_m,w2_pos_30_var_q3_f,w2_pos_30_var_q3_m,w2_pos_30_var_q4_f,w2_pos_30_var_q4_m,w2_pos_30_var_q5_f,w2_pos_30_var_q5_m,w2_or_sc_nz_30_q1_f_sp,w2_or_sc_nz_30_q1_m_sp,w2_or_sc_nz_30_q2_f_sp,w2_or_sc_nz_30_q2_m_sp,w2_or_sc_nz_30_q3_f_sp,w2_or_sc_nz_30_q3_m_sp,w2_or_sc_nz_30_q4_f_sp,w2_or_sc_nz_30_q4_m_sp,w2_or_sc_nz_30_q5_f_sp,w2_or_sc_nz_30_q5_m_sp,w2_pos_30_q1_f_sp,w2_pos_30_q1_m_sp,w2_pos_30_q2_f_sp,w2_pos_30_q2_m_sp,w2_pos_30_q3_f_sp,w2_pos_30_q3_m_sp,w2_pos_30_q4_f_sp,w2_pos_30_q4_m_sp,w2_pos_30_q5_f_sp,w2_pos_30_q5_m_sp,w2_pos_30_var_q1_f_sp,w2_pos_30_var_q1_m_sp,w2_pos_30_var_q2_f_sp,w2_pos_30_var_q2_m_sp,w2_pos_30_var_q3_f_sp,w2_pos_30_var_q3_m_sp,w2_pos_30_var_q4_f_sp,w2_pos_30_var_q4_m_sp,w2_pos_30_var_q5_f_sp,w2_pos_30_var_q5_m_sp,w2_or_sc_nz_30_q1_f_tp,w2_or_sc_nz_30_q1_m_tp,w2_or_sc_nz_30_q2_f_tp,w2_or_sc_nz_30_q2_m_tp,w2_or_sc_nz_30_q3_f_tp,w2_or_sc_nz_30_q3_m_tp,w2_or_sc_nz_30_q4_f_tp,w2_or_sc_nz_30_q4_m_tp,w2_or_sc_nz_30_q5_f_tp,w2_or_sc_nz_30_q5_m_tp,w2_pos_30_q1_f_tp,w2_pos_30_q1_m_tp,w2_pos_30_q2_f_tp,w2_pos_30_q2_m_tp,w2_pos_30_q3_f_tp,w2_pos_30_q3_m_tp,w2_pos_30_q4_f_tp,w2_pos_30_q4_m_tp,w2_pos_30_q5_f_tp,w2_pos_30_q5_m_tp,w2_pos_30_var_q1_f_tp,w2_pos_30_var_q1_m_tp,w2_pos_30_var_q2_f_tp,w2_pos_30_var_q2_m_tp,w2_pos_30_var_q3_f_tp,w2_pos_30_var_q3_m_tp,w2_pos_30_var_q4_f_tp,w2_pos_30_var_q4_m_tp,w2_pos_30_var_q5_f_tp,w2_pos_30_var_q5_m_tp,pop2000,Bj_p25_czkir26_f_cc2,Bj_p25_czkir26_m_cc2,cs_race_bla,cs_race_theil_2000,cs00_seg_inc_pov25,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,taxrate,eitc_exposure,tax_st_diff_top20,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,cs_race_bla_st,cs00_seg_inc_pov25_st,cs_fam_wkidsinglemom_st,e_rank_b_kir26_f_p25,e_rank_b_kir26_m_p25
8100,Columbia,SC,South Carolina,0.800605373,0.695601401,0.822030238,0.777429467,0.857698722,0.843698404,0.873623188,0.901234568,0.896815287,0.901520159,0.753310632,0.666796419,0.784449244,0.752351097,0.821011673,0.812878371,0.835942029,0.865881033,0.849044586,0.858559154,7.03117E-05,8.64846E-05,7.30404E-05,8.34388E-05,8.16851E-05,8.37133E-05,7.95032E-05,6.51689E-05,8.16356E-05,8.02613E-05,0.806555863,0.689900427,0.836690648,0.755208333,0.879385965,0.798642534,0.8125,0.890756303,0.865384615,0.837209302,0.761311173,0.663347558,0.799280576,0.733630952,0.848684211,0.769230769,0.767857143,0.865546219,0.807692308,0.813953488,8.3895E-05,0.000105888,0.000115418,0.000145399,0.000281621,0.000401617,0.001591541,0.000977949,0.002987028,0.003521703,0.773584906,0.72173913,0.8,0.811023622,0.850335071,0.858181818,0.877867328,0.901984366,0.897891963,0.903401361,0.716981132,0.682608696,0.762162162,0.780652418,0.811615786,0.826909091,0.84066956,0.865904991,0.850461133,0.859863946,0.000425407,0.000470987,0.000195969,0.000192614,0.000113846,0.000104095,8.30405E-05,6.98217E-05,8.37793E-05,8.19714E-05,722201,-0.096522354,-0.38581121,0.3671388,0.21510589,0.082439862,0.2802462,34438.094,0.51205999,11.917,0.017560834,0,0,15.30720787,-3.5693464,-0.006751318,0.019385185,7895.9839,0.051116016,0.13170443,0.613040666,0.39847001,0.022531124,0.019869815,0.031252876,-0.924987541,0.44541755,0.002172525,0.27919114,0.088146023,0.52327186,2.4543898,0.13763395,1.6557109,40.567089,40.646942
8201,Barnwell,SC,South Carolina,0.785263158,0.698876405,0.806557377,0.768987342,0.836158192,0.834355828,0.906040269,0.850649351,0.828125,0.847222222,0.747368421,0.678651685,0.760655738,0.737341772,0.824858757,0.809815951,0.879194631,0.824675325,0.8125,0.833333333,0.000397492,0.000490075,0.000596913,0.000612876,0.000816197,0.000944872,0.000712828,0.00093887,0.002380371,0.001929012,0.805013928,0.697142857,0.823170732,0.746031746,0.848484849,0.84,0.833333333,1,,,0.763231198,0.68,0.792682927,0.71957672,0.848484849,0.8,0.833333333,1,,,0.000503369,0.000621714,0.001002053,0.001067651,0.003895706,0.0064,0.011574074,0,,,0.724137931,0.705263158,0.787234043,0.803149606,0.833333333,0.833333333,0.912408759,0.840277778,0.819672131,0.845070423,0.698275862,0.673684211,0.723404255,0.763779528,0.819444444,0.811594203,0.883211679,0.8125,0.803278689,0.830985916,0.001816265,0.00231404,0.001419082,0.001420633,0.001027467,0.001108037,0.000752911,0.001057943,0.002590525,0.001978145,72733,0.28813758,-0.24035949,0.55089164,0.083657339,0.012618999,0.34884447,25543.539,0.43755001,8.5270004,0.019439248,0,0,14.96060523,-17.54874,-0.017045511,0.041246753,1372.3431,-0.13647351,0.24801481,1.282693974,0.29826999,0.009637991,0.014532606,0.008514232,-1.679302147,0.44283888,0.002882675,0.35322416,0.07591293,0.49398491,4.2839413,-2.2203679,3.6877394,39.549561,40.52676
8202,Charleston,SC,South Carolina,0.827007944,0.692564347,0.840220386,0.804069767,0.840244732,0.853018373,0.879636109,0.883472963,0.891263941,0.893419833,0.783759929,0.660152526,0.791735537,0.770930233,0.794697485,0.822178478,0.840447866,0.854531607,0.846654275,0.84708063,7.47927E-05,0.000106936,9.08487E-05,0.000102673,0.000110913,9.59324E-05,9.38385E-05,9.46743E-05,0.000120661,0.000120051,0.831533477,0.680697535,0.847542628,0.789760349,0.847094801,0.807017544,0.87628866,0.833333333,0.866666667,0.904761905,0.787257019,0.653036681,0.811434303,0.763616558,0.79204893,0.766081871,0.824742268,0.798245614,0.822222222,0.833333333,9.04338E-05,0.000136248,0.000153469,0.00019663,0.000503692,0.000523978,0.001490129,0.001412715,0.003248285,0.003306878,0.806763285,0.737931035,0.831295844,0.820448878,0.838286713,0.866328257,0.87987988,0.8882402,0.892337536,0.892960463,0.768115942,0.687356322,0.767726161,0.779301746,0.795454546,0.838409476,0.841591592,0.859883236,0.84772066,0.847637416,0.000430227,0.000494018,0.000217998,0.000214452,0.000142226,0.000114618,0.000100086,0.000100487,0.000125209,0.00012454,587297,-0.2856766,-0.19505727,0.31357899,0.15687381,0.081074044,0.26893827,34600.535,0.54395998,16.485001,0.020475311,0,0,17.13696212,-3.67345,-0.00575052,0.00851358,2602.3616,0.016239809,0.10623959,0.362235956,0.42217001,0.027216213,0.021341842,0.031756632,-2.111198631,0.39584741,0.002663048,0.2766251,0.092614964,0.51729167,1.9211168,0.091507308,1.5852793,42.12627,41.721725
8300,Greenville,SC,South Carolina,0.734465457,0.685192698,0.797788873,0.773094485,0.800164813,0.851206965,0.843528922,0.875621891,0.872285419,0.901950448,0.682362022,0.653144016,0.740014265,0.726378644,0.744540585,0.816778789,0.800665834,0.845771144,0.8221303,0.869794412,8.36527E-05,9.19054E-05,6.86138E-05,6.98113E-05,7.83683E-05,5.92209E-05,0.000066417,5.40806E-05,7.56112E-05,5.97006E-05,0.738612836,0.665741255,0.813324538,0.760869565,0.806706114,0.841176471,0.835526316,0.834355828,0.909090909,0.882352941,0.688405797,0.640755136,0.769129288,0.722826087,0.759368836,0.819607843,0.789473684,0.791411043,0.840909091,0.862745098,0.000111027,0.000127811,0.00011713,0.000136106,0.00036041,0.000289904,0.001093454,0.001012758,0.003040477,0.002321882,0.722306525,0.737951807,0.779503106,0.786181818,0.7984375,0.853743183,0.844069303,0.878612717,0.871428571,0.902491874,0.664643399,0.686746988,0.705745342,0.730181818,0.740625,0.816063461,0.80142159,0.849710983,0.821693122,0.869989166,0.000338228,0.000323984,0.000161234,0.000143285,0.000100052,7.44194E-05,7.06997E-05,5.67818E-05,7.75204E-05,6.12719E-05,894291,-0.2618013,-0.45828784,0.18090756,0.1761965,0.057543494,0.30834264,35224.828,0.47984001,12.337999,0.013953156,0,0,17.0389321,-1.2099614,-0.009840397,0.014536656,5888.2988,0.061437443,0.25942641,1.355038655,0.3933,0.014624993,0.01227341,0.033086706,-1.107946679,0.55826122,0.002597293,0.22945338,0.092439599,0.56693119,0.60016197,-0.70317042,0.29052934,38.309299,41.442093
8401,Aiken,GA,Georgia,0.80080573,0.661290323,0.810951009,0.744762955,0.833450457,0.839609484,0.842348285,0.879542396,0.877992278,0.912490056,0.737690242,0.630040323,0.750432277,0.712238148,0.792691497,0.808926081,0.79353562,0.846567968,0.836293436,0.877486078,8.66174E-05,0.000117485,0.000107944,0.000112985,0.000115483,0.000107786,0.000108072,8.74096E-05,0.000105719,8.55245E-05,0.814270153,0.654545455,0.813861386,0.726847521,0.855113636,0.781512605,0.826086957,0.860655738,0.878048781,0.866666667,0.749455338,0.627878788,0.768316832,0.697848457,0.809659091,0.75070028,0.8,0.819672131,0.829268293,0.8,0.000102272,0.000141604,0.000176244,0.000197246,0.000437816,0.000524228,0.001391304,0.001211555,0.003453229,0.005333333,0.738693467,0.694610778,0.806896552,0.770469799,0.826330532,0.858867224,0.843683084,0.881231672,0.877990431,0.913610432,0.683417085,0.640718563,0.725517241,0.732885906,0.787114846,0.828226555,0.793004996,0.848973607,0.836523126,0.879380603,0.000543614,0.000689216,0.000274679,0.000262771,0.000156457,0.000132096,0.000117165,9.4001E-05,0.000109053,8.64469E-05,525842,-0.20692043,-0.54848582,0.35703501,0.1649667,0.083519056,0.27507958,33294.109,0.48721001,9.7650003,0.019823737,0,0,18.22169812,-6.018116,0.010931505,0.011410272,2316.7019,-0.11658825,0.15743765,0.744643854,0.28834,0.015057755,0.01540767,0.028684879,-1.373081235,0.43199858,0.001960665,0.29106197,0.10358217,0.5283581,2.3537905,0.17408067,1.9815367,38.11132,39.583851
8402,Washington,GA,Georgia,0.814479638,0.685,0.873239437,0.771428571,0.897435897,0.783783784,0.838235294,0.843137255,0.846153846,0.833333333,0.760180996,0.65,0.809859155,0.714285714,0.820512821,0.72972973,0.720588235,0.803921569,0.769230769,0.766666667,0.000824913,0.0011375,0.001084418,0.001457726,0.001888097,0.002665193,0.002960895,0.003090817,0.004551661,0.005962963,0.820512821,0.694117647,0.87,0.72631579,0.947368421,0.642857143,,,,,0.769230769,0.670588235,0.79,0.705263158,0.947368421,0.642857143,,,,,0.000910332,0.00129941,0.001659,0.002188074,0.002624289,0.016399417,,,,,0.769230769,0.633333333,0.880952381,0.866666667,0.881355932,0.816666667,0.841269841,0.854166667,0.864864865,0.827586207,0.692307692,0.533333333,0.857142857,0.733333333,0.779661017,0.75,0.73015873,0.8125,0.783783784,0.75862069,0.008192991,0.008296296,0.002915452,0.004345679,0.00291169,0.003125,0.003127412,0.003173828,0.004580183,0.006314322,35518,-0.12912387,-0.95929396,0.42386958,0.021382693,0.002914343,0.34122461,35154.563,0.49118999,11.242,0.02053012,0,0,16.47034985,-5.031754,0.036650501,0.028154738,16250,,0.26142097,0.661905195,0.32429001,0.013373501,0.016076356,0.015904628,-0.772762532,0.43642661,0.001745594,0.31552348,0.094951175,0.51738346,3.0192349,-2.5481153,2.6529462,39.356991,39.560616
8501,Fitzgerald,GA,Georgia,0.720338983,0.689393939,0.705263158,0.796296296,0.852459016,0.847457627,0.87037037,0.818181818,0.93877551,0.913043478,0.669491525,0.681818182,0.673684211,0.787037037,0.786885246,0.847457627,0.759259259,0.763636364,0.857142857,0.869565217,0.001875192,0.001643501,0.00231404,0.001551942,0.002749129,0.002191071,0.003384901,0.003281743,0.002498959,0.002465686,0.717171717,0.690909091,0.730769231,0.791044776,,,,,,,0.656565657,0.681818182,0.692307692,0.791044776,,,,,,,0.002277649,0.001972201,0.004096496,0.002467059,,,,,,,0.736842105,0.681818182,0.674418605,0.804878049,0.836363636,0.88,0.9,0.814814815,0.9375,0.906976744,0.736842105,0.681818182,0.651162791,0.780487805,0.781818182,0.88,0.78,0.759259259,0.854166667,0.860465116,0.01020557,0.009861006,0.005282554,0.004178697,0.003101428,0.002112,0.003432,0.003384901,0.002595125,0.002792207,27415,1.4357992,1.4871128,0.30012766,0.082012221,0.021620926,0.45843533,27671.021,0.47799,7.9099998,0.01931099,0,0,15.63545327,-4.9324055,0.049374636,0.036476381,864,0.082742333,0.29907653,2.167650276,0.31115001,0.011161773,0.010833485,0.026827047,-1.648863895,0.5326646,0.003246398,0.29067695,0.10464831,0.52098364,1.7871875,-1.9163535,1.970969,37.053387,40.575241
8502,Cordele,GA,Georgia,0.785211268,0.682310469,0.767857143,0.722580645,0.772277228,0.787037037,0.875,0.93902439,0.881355932,0.840909091,0.75,0.646209386,0.720238095,0.690322581,0.673267327,0.740740741,0.829545455,0.914634146,0.830508475,0.795454546,0.000660211,0.000825353,0.001199376,0.001379209,0.002178004,0.001778184,0.001606816,0.000952177,0.002385833,0.003697878,0.791666667,0.663716814,0.813084112,0.712643678,0.8125,0.727272727,,,,,0.7625,0.632743363,0.775700935,0.701149425,0.8125,0.636363636,,,,,0.000754557,0.001028227,0.001626065,0.002408493,0.009521484,0.010518407,,,,,0.75,0.764705882,0.68852459,0.735294118,0.764705882,0.802325581,0.892857143,0.932432432,0.879310345,0.837209302,0.681818182,0.705882353,0.62295082,0.676470588,0.647058824,0.767441861,0.845238095,0.905405405,0.827586207,0.790697674,0.004930503,0.004070832,0.003850543,0.003218502,0.002686749,0.002075289,0.00155727,0.001157385,0.002460125,0.003848718,42098,-0.065649778,1.2881249,0.43424866,0.047384027,0.009657907,0.43026435,26102.805,0.49595001,9.6020002,0.024345087,0,0,15.53437667,-4.9657116,0.067672357,,,,0.18069866,0.550276642,0.29244,0.009406623,0.011496983,0.016505674,-1.604450639,0.48330086,0.003658131,0.3687669,0.097997159,0.51690179,3.122575,-2.3203704,4.1143503,36.301891,39.461685
8503,Valdosta,GA,Georgia,0.760154739,0.658513641,0.77875,0.796019901,0.814113597,0.824840764,0.85426009,0.894613583,0.852233677,0.920634921,0.724371373,0.629350894,0.7225,0.764925373,0.762478485,0.796178344,0.793721973,0.836065574,0.804123711,0.866666667,0.000193092,0.000219443,0.000250617,0.00022365,0.000311713,0.000258405,0.000367102,0.000320983,0.000541267,0.000366843,0.768850433,0.645707376,0.773067332,0.763496144,0.770114943,0.767857143,0.913043478,0.647058824,0.947368421,1,0.739184178,0.61789601,0.725685786,0.737789203,0.735632184,0.741071429,0.739130435,0.647058824,0.947368421,0.916666667,0.000238308,0.00028549,0.000496424,0.000497317,0.002235373,0.001713255,0.008383332,0.013433747,0.002624289,0.006365741,0.728888889,0.703389831,0.784461153,0.826506024,0.821862348,0.837209302,0.85106383,0.904878049,0.845588235,0.917491749,0.671111111,0.669491525,0.719298246,0.790361446,0.767206478,0.808139535,0.796690307,0.843902439,0.794117647,0.864686469,0.000980982,0.000937596,0.000506036,0.000399254,0.00036154,0.000300485,0.000382919,0.000321295,0.000601084,0.000386151,241530,-0.63518697,-0.68010914,0.29162836,0.16888696,0.045562144,0.42229593,27877.834,0.51119,11.761,0.020088037,0,0,16.51019698,-3.5589285,0.041358497,0.020701362,1500.8787,0.002174152,0.16803885,0.541302656,0.37367001,0.012503623,0.014420569,0.03693492,-1.930696151,0.4812156,0.002036322,0.27329352,0.099360749,0.53449285,1.7025634,-1.1078066,1.4938357,36.115147,39.464397
8601,Waycross,GA,Georgia,0.743879473,0.734989648,0.792576419,0.765486726,0.839622642,0.85472973,0.834146342,0.890909091,0.901408451,0.904761905,0.683615819,0.679089027,0.73580786,0.721238938,0.795597484,0.810810811,0.775609756,0.868181818,0.85915493,0.849206349,0.000407317,0.000451195,0.000424442,0.000444808,0.00051139,0.000518232,0.000848972,0.000520192,0.000852167,0.001016309,0.745856354,0.685534591,0.803738318,0.713615024,0.767857143,0.763636364,,0.8,,,0.690607735,0.644654088,0.752336449,0.685446009,0.75,0.763636364,,0.8,,,0.000590245,0.000720362,0.000870684,0.001012253,0.003348214,0.003281743,,0.016000001,,,0.73964497,0.83030303,0.782786885,0.811715481,0.854961832,0.875518672,0.83248731,0.895238095,0.904411765,0.904,0.668639053,0.745454546,0.721311475,0.753138075,0.805343512,0.821576764,0.776649746,0.871428571,0.867647059,0.848,0.001311011,0.001150013,0.000823858,0.000777913,0.000598341,0.000608251,0.000880533,0.000533528,0.00084438,0.001031168,113122,-0.21816511,-0.18549708,0.23235975,0.1131877,0.024658926,0.40961808,26638.613,0.46061999,8.3109999,0.019934449,0,0,16.01082164,-2.0981965,0.046957079,0.02652004,1237.2419,-0.15211257,0.21564157,1.762474275,0.32925999,0.008583653,0.007956012,0.03655085,-2.10258523,0.50225419,0.001918283,0.24037546,0.103667,0.58387774,1.1124502,-1.8137536,0.59031403,36.54327,41.315933
8602,Brunswick,GA,Georgia,0.807073955,0.682539683,0.858369099,0.831967213,0.813953488,0.835497836,0.818181818,0.847619048,0.846153846,0.843137255,0.742765273,0.625396825,0.793991416,0.782786885,0.758139535,0.805194805,0.772727273,0.8,0.826923077,0.790849673,0.000614357,0.000743732,0.000702013,0.000696851,0.000852856,0.000679031,0.00099784,0.000761905,0.000917444,0.001081088,0.81092437,0.67948718,0.904,0.80620155,0.75,0.846153846,0.85,0.714285714,,0.785714286,0.75210084,0.61965812,0.848,0.736434109,0.678571429,0.815384615,0.8,0.666666667,,0.785714286,0.000783383,0.001007188,0.001031168,0.001504643,0.003894862,0.002315885,0.008,0.01058201,,0.012026239,0.794520548,0.691358025,0.805555556,0.860869565,0.836477987,0.831325301,0.814102564,0.862433862,0.842105263,0.848920863,0.712328767,0.641975309,0.731481482,0.834782609,0.786163522,0.801204819,0.769230769,0.814814815,0.828947368,0.791366907,0.002807075,0.002837568,0.00181867,0.00119931,0.001057298,0.000959492,0.001137915,0.000798368,0.000932853,0.001187808,93044,-0.41718596,-0.055504367,0.2392524,0.2114739,0.063136593,0.34755963,36807.355,0.53500998,12.297,0.027238879,0,0,16.37681768,-8.2161236,0.053935133,0.010747603,1280,-0.20638007,0.10401755,0.694769909,0.45721,0.015261597,0.015970938,0.026710305,-1.655339752,0.46330768,0.002246249,0.26822159,0.12382765,0.56693918,1.1810776,-0.51427931,1.3546232,37.857208,40.757759
8701,Hinesville,GA,Georgia,0.792650919,0.71849866,0.78369906,0.76993865,0.809384164,0.843843844,0.882845188,0.858974359,0.900990099,0.807692308,0.742782152,0.675603217,0.727272727,0.736196319,0.765395894,0.828828829,0.820083682,0.833333333,0.841584158,0.743589744,0.000501462,0.00058757,0.000621778,0.00059574,0.000526584,0.000426041,0.000617349,0.000593542,0.001320003,0.002444411,0.793333333,0.708633094,0.823943662,0.756944444,0.75,0.75862069,0.923076923,0.933333333,,,0.74,0.665467626,0.774647887,0.743055556,0.711538462,0.75862069,0.846153846,0.933333333,,,0.000641333,0.000800793,0.001229356,0.001325861,0.003947144,0.003157161,0.010013655,0.004148148,,,0.790123457,0.747368421,0.751412429,0.78021978,0.820069204,0.861818182,0.880530974,0.853881279,0.897959184,0.807692308,0.75308642,0.705263158,0.689265537,0.730769231,0.775086505,0.843636364,0.818584071,0.826484018,0.836734694,0.743589744,0.002295645,0.002188074,0.001210048,0.00108102,0.000603209,0.000479687,0.000657098,0.000654832,0.001393977,0.002444411,131279,-0.61723518,0.24451734,0.33679417,0.076228425,0.024888743,0.41252002,23377.988,0.37825999,7.7349997,0.02198161,0,0,16.9807953,-3.2114422,0.021760713,0.007617365,864,0.23913746,0.12696601,0.278297374,0.33144,0.037028009,0.052476024,0.047687761,-3.198992602,0.35523579,0.001569177,0.23059015,0.090505749,0.57932329,2.1522608,-1.8059921,0.32173079,37.988064,41.534794
8702,Statesboro,GA,Georgia,0.795546559,0.702544031,0.80781759,0.74260355,0.8,0.830769231,0.860927152,0.868571429,0.894736842,0.883333333,0.738866397,0.659491194,0.762214984,0.683431953,0.719230769,0.780769231,0.774834437,0.794285714,0.842105263,0.841666667,0.000390573,0.000439457,0.000590369,0.000640097,0.000776684,0.000658341,0.001155404,0.000933691,0.001166351,0.001110532,0.803069054,0.694444444,0.832369942,0.698863636,0.75,0.733333333,,,,,0.754475703,0.659090909,0.797687861,0.670454546,0.694444444,0.688888889,,,,,0.000473765,0.000567399,0.000932844,0.001255371,0.002947102,0.004762689,,,,,0.766990291,0.730434783,0.776119403,0.790123457,0.819148936,0.851162791,0.86013986,0.86746988,0.89380531,0.87826087,0.679611651,0.660869565,0.71641791,0.697530864,0.728723404,0.8,0.776223776,0.789156627,0.840707965,0.834782609,0.002113977,0.001948878,0.001516144,0.001302355,0.001051519,0.000744186,0.001214688,0.00100234,0.001185116,0.00119931,111346,-1.1096593,-0.19788662,0.32501391,0.055373754,0.051331975,0.39800283,26438.809,0.49204999,9.0410004,0.019005673,0,0,16.16155622,-0.48635367,0.029797368,0.035924055,1728.4709,0.056110095,0.1816517,1.489203867,0.25615001,0.016336465,0.014109173,0.029485326,-2.243502448,0.40354392,0.002462878,0.27916932,0.085543729,0.47318962,2.0349696,-0.91294688,1.6551121,37.116943,40.070332
8800,Savannah,GA,Georgia,0.796370968,0.700214133,0.840769904,0.791150443,0.834218916,0.820083682,0.851642129,0.869848156,0.859060403,0.872860636,0.742607527,0.675231977,0.792650919,0.747787611,0.778958555,0.786610879,0.805209513,0.843817787,0.814765101,0.831295844,0.000128455,0.000156527,0.000143793,0.000166904,0.000182978,0.00017558,0.00017763,0.000142939,0.000202581,0.000171446,0.802066773,0.690617075,0.847482014,0.771300448,0.851711027,0.750915751,0.843373494,0.776595745,0.8,0.815789474,0.748012719,0.67032967,0.802877698,0.741405082,0.798479088,0.714285714,0.807228916,0.755319149,0.771428571,0.789473684,0.000149833,0.000186803,0.00022772,0.000286582,0.000611826,0.000747552,0.001874824,0.001966086,0.005037901,0.004373815,0.765217391,0.752293578,0.830357143,0.819956616,0.827433628,0.8477306,0.8525,0.880434783,0.861971831,0.875641026,0.713043478,0.701834862,0.776785714,0.757049892,0.771386431,0.815519766,0.805,0.853864734,0.816901409,0.833333333,0.000889619,0.000959921,0.000387031,0.00039897,0.000260102,0.000220274,0.000196219,0.0001507,0.000210667,0.000178063,434615,-0.8043142,0.82332516,0.32464135,0.24320696,0.095200852,0.29663444,39851.363,0.55304998,14.606001,0.028145364,0,0,16.59590133,-9.0821428,0.038142592,0.016106209,6982.1431,-0.021275399,0.10327206,0.187334153,0.41531,0.033148879,0.029455955,0.043866571,-1.703198699,0.40696707,0.00248332,0.26893541,0.1013605,0.54197294,2.0312603,0.56860024,1.374216,39.281727,39.924786
8900,Macon,GA,Georgia,0.81025641,0.687002653,0.814387211,0.740869565,0.835153923,0.815573771,0.871889401,0.89124424,0.881546135,0.897371715,0.746153846,0.645225464,0.752220249,0.705217391,0.782522344,0.779713115,0.830414747,0.858064516,0.826683292,0.858573217,0.000121416,0.000151797,0.000165528,0.00018077,0.000168998,0.000175984,0.000129794,0.000112249,0.000178651,0.000151972,0.820377359,0.679069767,0.824127907,0.727659575,0.847682119,0.769716088,0.870588235,0.8,0.757575758,0.85,0.755471698,0.641860465,0.767441861,0.69787234,0.774834437,0.747634069,0.823529412,0.780952381,0.666666667,0.85,0.000139422,0.000178198,0.000259411,0.000299073,0.000577702,0.000595197,0.00170975,0.001629198,0.006734007,0.006375,0.753191489,0.733944954,0.799086758,0.761797753,0.829787234,0.837632777,0.872,0.901020408,0.88686606,0.898587933,0.693617021,0.665137615,0.728310502,0.716853933,0.785815603,0.795144158,0.831,0.866326531,0.833550065,0.858793325,0.000904308,0.001021695,0.000451768,0.000456122,0.000238737,0.000247177,0.000140439,0.000118168,0.000180422,0.000155671,386870,0.30057418,-0.32487544,0.36001757,0.1934302,0.098188922,0.29398569,33835.645,0.50053,12.342999,0.01970597,0,0,17.34601038,-6.0736704,0.047845446,0.020678781,4954.0864,-0.080104187,0.13399841,1.132040413,0.33871001,0.015555613,0.014485486,0.022543438,-1.070297341,0.4434849,0.001269082,0.30150098,0.10906818,0.52595216,2.3834867,0.66951382,2.2680624,38.554035,38.778259
9001,Vidalia,GA,Georgia,0.772277228,0.715667311,0.815718157,0.799457995,0.869565217,0.845070423,0.879396985,0.91943128,0.912162162,0.930434783,0.699009901,0.67311412,0.750677507,0.764227642,0.822463768,0.823943662,0.819095477,0.90521327,0.851351351,0.87826087,0.000416624,0.000425593,0.000507211,0.000488303,0.000529048,0.000510776,0.000744613,0.000406646,0.000855083,0.000929728,0.781914894,0.686015831,0.824561404,0.767857143,0.79245283,0.6875,0.833333333,0.875,,,0.710106383,0.65171504,0.771929825,0.732142857,0.754716981,0.6875,0.833333333,0.875,,,0.000547488,0.000598899,0.001029557,0.00116732,0.003492816,0.004475912,0.011574074,0.006835938,,,0.744186047,0.797101449,0.808080808,0.825870647,0.887892377,0.877118644,0.882352941,0.923076923,0.909722222,0.927927928,0.666666667,0.731884058,0.732323232,0.791044776,0.838565022,0.851694915,0.818181818,0.907692308,0.854166667,0.873873874,0.001722653,0.001421955,0.00099003,0.000822353,0.000607057,0.000535215,0.00079551,0.000429677,0.000865041,0.000992958,108438,0.057157815,-0.86564904,0.2602962,0.079855934,0.010170139,0.39064538,26103.736,0.48293,9.5339994,0.02210661,0,0,16.25815251,-1.6670073,0.026510762,0.018443719,3684.375,0.01619374,0.19380072,1.158858374,0.33052999,0.006224755,0.008806876,0.033202339,-1.648933607,0.58761686,0.001530829,0.24933609,0.10417321,0.5567345,1.390602,-2.3030713,0.83626187,39.614609,42.378231
